Data;WIG;DJIA;NASDAQ;DAX;AEX;AS30;ATGI (Grecja);ATX;BEL20;BOVESPA;BSE;BUX;CAC40;FTSE;HEX;HSI;IBEX;IPC;IPSA;XU100;JCI(indonezja);KLCI(Malezja);KOSPI;MERVAL;FTSE MIB;NIKKEI;OSEA;PSE;PX50;RTS;SET;SHBS;STI;SMISwiss;TSE300;TWSE;
2004-05-10;22962,68;9990,02;1896,07;3784,61;329,46;3361,9;2421,08;1841,63;2337,92;17 604,12;5555,84;10513,11;3553,35;5942,9;5597,48;11485,5;7815,1;9440,57;1390,63;16807,71;707,22;813,44;790,68;921,72;20311;10884,7;190,6;NA;741,5;NA;605,62;1560,22;1791,78;5641,79;8129,49;5825,05;
2004-05-11;22623,5;10019,47;1931,35;3849,84;332,96;3362,9;2450,01;1856,17;2371,69;18 536,62;5325,9;10538,62;3606,41;6001,2;5654,42;11508,1;7909;9648,1;1417,52;17102,52;718,26;810,16;791,02;955,86;20545;10907,18;193,48;1508,26;763,7;576,63;618,1;1568,06;1803,39;5723,06;8205,06;5886,36;
2004-05-12;22870,31;10045,16;1925,59;3776,24;326,01;3383,9;2473,84;1848,59;2362;18 325,66;5358,35;10562,26;3564,34;5969;5579,78;11528,2;7829;9690,67;1415,79;17144,65;744,29;818,72;817,09;940,39;20352;11153,58;194,06;1540,96;763,4;589,57;622,01;1603,77;1802,17;5644,86;8187,67;5958,79;
2004-05-13;22523,4;10010,74;1926,03;3824,93;330,7;3376,2;2500,58;1847,56;2386,15;18 401,76;5399,47;10442,31;3614,24;6010,7;5582,68;11396,9;7866,4;9784,09;1408,41;16645,92;739,14;803,11;790,13;913,55;20567;10825,1;196,43;1526,47;749,2;595,68;611,23;1597,57;1778,59;5714,57;8176,61;5918,09;
2004-05-14;22677,49;10012,87;1904,25;3803,1;327,39;3366,8;2467,03;1798,41;2391,09;18 611,21;5069,87;10417,69;3603,26;5981,2;5505,49;11276,9;7779,7;9786,32;1415,9;16531,26;722,71;793,97;768,46;900,43;20513;10849,63;197,15;1521,61;750,8;596,87;609,72;1562,69;1754,96;5685,03;8188,08;5777,32;
2004-05-17;22743,79;9906,91;1876,64;3754,37;323;3349,4;2431,63;1762,61;2360,12;18 122,37;4505,16;10435,24;3553,02;5883;5417,7;10967,7;7671,9;9605,62;1400,21;15922,44;668,48;781,05;728,98;839,93;20256;10505,05;NA;1486,99;739;616,24;581,61;1539,96;1700,33;5607,87;8123,5;5482,96;
2004-05-18;22984,54;9968,51;1897,82;3789,24;326,34;3372,5;2435,33;1780,08;2381,6;18 556,29;4877,02;10813,43;3569,14;5943,7;5487,01;11072,4;7724,9;9730,16;1408,85;16124,3;676,15;783,27;741,99;844,3;20358;10711,09;196,33;1476,08;744,9;619,8;582,51;1555,44;1722,8;5638,4;8162,69;5557,68;
2004-05-19;23261,2;9937,71;1898,17;3872,26;332,7;3389,8;2417,59;1833,22;2413,22;18 688,22;5006,1;11108,72;3643,32;6027;5570,18;11469,4;7900;9767,63;1422,63;NA;706,8;793,83;777,95;896,11;20657;10967,74;196,56;1468,32;762,3;635,21;614,99;1558,29;1765,26;5709,99;8196,79;5860,58;
2004-05-20;23282,2;9937,64;1896,59;3839,32;330,58;3378,9;2366,89;NA;2416,6;18 240,06;4932,11;11050,09;3609,97;5978,6;NA;11339,6;7817,2;9810,78;1412,83;16334,21;NA;788,87;767,79;890,19;20583;10862,04;NA;1472,25;760,7;630,97;599,88;1549,06;1741,57;NA;8147,85;5815,33;
2004-05-21;23280,31;9966,74;1912,09;3831,84;330,49;3394,2;2341,96;1832,34;2419,54;18 285,49;4961,57;11163,45;3607,02;5994;5464,5;11576;7806,5;9822,39;NA;16628,77;724,93;791,53;786,36;920,79;20545;11070,25;196,42;1484,96;759;627,12;615,41;1558,33;1767,23;5645,14;8210,48;5964,94;
2004-05-24;23245,43;9958,43;1922,98;3867,84;333,94;3398,4;2346,57;1847,43;2434,61;18 633,19;5123,23;11262,18;3628,82;6001,9;5523,22;11663;7883,9;9891,49;1400,54;17167,42;732,58;794,39;799,64;943,05;20386;11101,64;197,69;1481,91;763,1;632,48;608,9;1550,35;1779,79;5681,78;NA;5942,08;
2004-05-25;22891,66;10117,62;1964,65;3828,07;331,54;3393,7;2328,85;1828,37;2404,53;18 859,52;5102,22;11098,63;3610,53;5983,6;5458,1;11692,6;7841,5;9991,2;1400,01;16791,05;717,14;796,48;784,06;;20305;10962,93;199,32;1493,9;759,7;619,08;601,51;1518,05;1766,42;5646,9;8354,22;5958,38;
2004-05-26;23290,65;10109,89;1976,15;3867,52;334,52;3422,3;2352,22;1843,77;2422,58;19 069,44;5081,95;11098,79;3659,92;6033,7;5493,65;;7926,1;10062,58;1417,97;17235,48;718,01;799,25;NA;942,27;20509;11152,09;200,89;1507,65;770,2;629,99;609,6;1524,44;1776,7;5671,75;8318,98;6027,27;
2004-05-27;23421,78;10205,2;1984,5;3913,33;338,17;3441,2;2382,96;1855,65;2441,75;19 734,35;5058,55;11136,79;3679,37;6031,9;5560,21;11983,9;7965,4;10153,61;1438,64;17163,98;728,31;811,74;802,46;957,17;20580;11166,03;201,14;1499,12;776,1;613,52;630,72;1557,18;1778,55;5705,76;8343,6;6033,05;
2004-05-28;23541,74;10188,45;1986,74;3902,72;336,95;3447,3;2423,72;1879,78;2412,31;19 667,38;4835,39;11285,13;3652,03;6053,6;5562,05;12116,9;7951,6;10028,42;1429,42;17327,87;733,99;808,44;816,51;970,42;20570;11309,57;201,06;1517,2;784,8;583,17;638,59;1548,72;1787,18;5627,05;8347,08;6137,26;
2004-05-31;23607,7;NA;NA;3921,41;337,19;3456,9;;NA;2415,43;19 544,67;4759,62;NA;3669,63;NA;5600,77;12198,2;7959,3;10036,29;1428,8;17081,08;732,52;810,67;803,84;952,62;20556;11236,37;NA;1511,36;786,5;581,07;641,05;1555,91;1788,66;NA;8417,32;5977,84;
2004-06-01;23506,94;10202,65;1990,77;3864,18;331,88;3454,6;2402,38;1838,82;2399,88;19 545,82;4835,12;11174,33;3624,47;6026,5;5558,56;12105,5;7848,4;10043,32;1415,86;16766,78;731,2;812,27;815,77;975,62;20476;11296,76;202,66;1518,55;778,7;557,45;635,01;1579,66;1791,97;5589,45;8418,38;5986,2;
2004-06-02;23738,38;10262,97;1988,98;3888,31;334,48;3473,1;2401,59;1843,25;2414,7;19 716,63;4923,69;11187,2;3646,23;6050,2;5558,93;12201,8;7908,7;9981,89;1415,7;16867,52;719,04;806,36;804,39;977,37;20566;11242,34;203,1;1526,94;781,8;568,2;NA;1567,07;NA;5631,68;8374,83;5875,67;
2004-06-03;23665,75;10195,91;1960,26;3917,08;336,57;3465,6;2415,9;1849,75;2442,11;19 399,96;4817,99;11119,48;3654,37;6044,9;5567,5;11929,9;7901,9;9907,59;1398,45;17044,44;NA;798,58;770,06;952,2;20535;11027,05;201,89;1532,63;781,6;570,61;627,54;1543,53;1780,88;5660,48;8329,12;5671,45;
2004-06-04;23506,95;10242,82;1978,62;3961,93;339,08;3466,6;2442,41;1867,7;2461,27;19 818,73;4889;11189,04;3698,87;6096,8;5644,09;12022,6;8010,7;10057,59;1400,83;17708,15;697,94;802,82;780,74;928,68;20688;11128,05;202,14;1524,45;784,7;567,49;626,47;1542,09;1791,7;5688,36;8348,74;5724,89;
2004-06-07;23669,64;10391,08;2020,62;4017,81;342,42;3482,3;2423,09;1882,12;2474,67;20 446,77;4938,15;11215,14;3722,23;6128,4;5734,86;12326,8;8109;10368,62;NA;18020,29;700,79;815,73;809,45;934,05;20857;11439,92;203,7;1517,17;795,3;576,27;625,83;1517,15;1818;5744,18;8412,75;5935,82;
2004-06-08;23673,81;10432,52;2023,53;4018,95;342,73;3482,4;2411,63;1883,74;2475,1;20 283,70;4962,63;11200,46;3723,46;6148,1;5738,3;12344,2;8103,7;10336,12;1419,28;17604,06;703,58;817,39;809,31;932,95;20908;11521,93;204,95;1545,63;793,1;586,08;611,46;1493,81;1820,14;5733,51;8412;5986,76;
2004-06-09;23422,03;10368,44;1990,61;3997,76;341,74;3466,6;2406,52;1869,8;2470,12;19 864,70;4963,75;11176,56;3699,29;6162,4;5777,62;12339,9;8075,2;10219,03;1435,83;17615,57;709,75;818,4;794,53;904,22;20873;11449,74;204,43;1543,4;784,2;589,7;611,61;1468,07;1820,12;5715,22;8317,12;5965,7;
2004-06-10;NA;10410,1;1999,87;4021,64;342,11;3469,1;2410,75;NA;2472,26;;4944,64;11202,74;3711,38;6166,9;5765,37;12422,9;8097,7;10230,5;1442,92;17786,42;706,84;823,91;782,3;884,95;20983;11575,97;204,49;1533,73;782,1;571,67;612,21;1468,34;1828,79;5680,5;8345,49;5867,51;
2004-06-11;23471,19;NA;NA;4014,56;341,36;3478,1;2400,02;1878,61;2450,16;19 834,46;4832,71;11049,11;3699,38;6159,1;5809,44;12396,4;8062,3;10214,51;1447,4;17664,46;704,13;824,32;751,53;885,41;20966;11526,82;205,65;1518;779;566,83;613,13;1472,07;1823,14;5689,97;8366,63;5735,07;
2004-06-14;23157,08;10334,73;1969,99;3948,65;337,29;3478,1;2384,77;1879,36;2436,99;19 487,69;4746,01;11013,84;3647,1;6099,3;5726,54;12076,6;7965,2;10093,02;1436,95;17079,84;696,34;817,61;738,79;855,02;20827;11491,66;204,34;1536,83;779;NA;614;1438,74;1814,06;5633,62;8292,31;5574,08;
2004-06-15;23260,42;10380,43;1995,6;3987,3;339,81;NA;2402,88;1886,38;2446,5;20 047,46;4814,85;11072,43;3683,43;6100,7;5750,55;12050,7;8028,6;10220,69;1446,41;17230,48;707,41;810,03;752,1;886,74;21049;11387,7;204,82;1547,25;783,4;542,57;613,76;1463,78;1820,5;5671,75;8390,24;5646,49;
2004-06-16;23203,13;10379,58;1998,23;4003,24;342,12;3484,6;2406,47;1914,2;2450,77;20 459,75;4788,8;11194,81;3714,5;6130,6;5728,4;12161,8;8069,3;10151,6;1460,46;17099;707,89;818,16;752,34;909,3;21118;11641,72;205,56;1543,47;787,5;533,26;624,36;1475,42;1831,31;5710,02;8427,87;5560,16;
2004-06-17;23007,8;10377,52;1983,67;3985,46;342,55;3506,8;2376,08;1937,53;2458,54;20 334,60;4839,88;11028,47;3718,08;6142,3;5701,25;12082,9;8102,9;10175,33;1470,31;16901,38;700,14;821,3;760,09;909,69;21147;11607,9;208,04;1539,93;804,4;587,1;623,72;1445,5;1814,15;5706,19;8497,56;5664,35;
2004-06-18;23058,88;10416,41;1986,73;3999,79;343,38;3523,3;2360,34;1952,49;2471,82;20 333,33;4769,99;11103,1;3740,9;6134,4;5745,2;11855,5;8109,2;10224,39;1472,27;16964,08;692,72;821,93;741,73;951,17;21167;11382,08;210,94;1532,75;807,3;600,86;622,71;1427,3;1791,62;5693,94;8468,01;5569,29;
2004-06-21;23437,69;10371,47;1974,38;3989,31;343,87;3547,4;2337,65;1976,54;2464,84;20 293,04;4738,62;11101,93;3740,28;6168,4;5757,68;11845,6;8129,3;10187,92;1468,12;16785,39;689,62;825,56;749,3;;21024;11600,16;209,79;1540,52;797,9;618,36;630,03;1433,47;1787,15;5716,49;8472,18;5556,54;
2004-06-22;23385,13;10395,07;1994,15;3928,39;339,62;3533,9;2343,55;1944,51;2454,6;20 199,20;4735,86;11187,77;3700,32;6163;5717,58;;8056,5;10140,25;1457,91;16752,76;691,09;818,47;746,48;955,03;20923;11581,27;208,35;1542,82;794,7;609,27;629,36;1450,68;1785,93;5658,44;8517,86;NA;
2004-06-23;23569,8;10479,57;2020,98;3945,1;340,37;3545,3;2339,41;1953,35;2450,94;20 720,24;4644;11346,71;3720,14;6188,2;5754,34;11849,8;8107,2;10137,88;1472,56;16820,03;699,76;822,09;738,93;960,85;21009;11580,56;211,24;1573,47;805,1;603,13;627,24;1440,73;1794,65;5653,91;8575,41;5729,3;
2004-06-24;23635,15;10443,81;2015,57;4007,05;343,14;3524,8;2339,47;1964,13;2458,84;20 708,33;4708,55;11385,58;3755,75;6193,9;5792,1;12163,7;8162,6;10182,54;1477,02;16888,6;709,35;826,8;763,13;938,66;21108;11744,15;212,27;1573,77;799,9;601,09;637,03;1427,75;1799,48;5674,53;8530,77;5779,09;
2004-06-25;23818,92;10371,84;2025,47;4013,35;343,43;3523;2313,5;1962,07;2452,07;20 750,23;4756,39;11459,93;3742,38;6225,6;NA;12185,5;8120,5;10128,79;1477,01;17355,16;720,23;824,23;779,03;931,76;21148;11780,4;213,68;1579,51;798,8;599,97;644;1401,11;1805,54;5681,46;8497,77;5802,55;
2004-06-28;23938,12;10357,09;2019,82;4069,35;347,15;3518,5;2342,72;1981,82;2460,68;20 350,91;4837,6;11465,85;3771,58;6252,6;5818,95;12194,6;8184,4;10137,03;NA;17710,37;720,54;822,22;770,95;922,6;21243;11884,06;212,99;1580,35;792,5;589,9;651,86;1385,18;1816,42;5706,35;8468,87;5709,84;
2004-06-29;24000,81;10413,43;2034,93;4069,73;346,35;3517,5;2339,17;1991,72;2464,21;20 800,84;4841,38;11588,86;3756,48;6257,7;5812;12116,3;8131,2;10137,42;1476,63;17735,54;722,29;823,28;778,72;933,49;21188;11860,81;213,35;1586,35;796,2;576,23;649,62;1408,69;1830,24;5688,28;8498,52;5741,52;
2004-06-30;23949,32;10435,48;2047,79;4052,73;345,13;3530,3;2349,16;1989,4;2470,66;21 148,91;4795,46;11536,95;3732,99;6277,9;5858;12285,8;8078,3;10281,82;1482,98;17967,6;732,4;819,86;785,79;945,45;21113;11858,87;213,65;1579,4;793,5;583,32;646,64;1399,16;1838;5619,11;8545,58;5839,44;
2004-07-01;23895,98;10334,16;2015,55;4035,02;345,87;3534;2337,03;1992,56;2469,09;21 348,67;4874,05;11656,98;3716,2;6240;5882,38;;8085,3;10260,96;1480,35;18290,31;729,81;828,1;778,03;951,18;21012;11896,01;215,01;1593,6;800,5;585,15;NA;1441,07;1844,18;5625,65;NA;5836,91;
2004-07-02;23757,22;10282,83;2006,66;3998,77;341,83;3531,5;2333,33;2015,31;2459,34;21 568,36;4870,58;11625,74;3685,06;6221,3;5817,89;12220,1;8034,6;10240,84;1481,36;18416,39;745,03;830,68;755,42;967,68;21008;11721,49;212,33;1590,64;796,4;566,45;647,57;1441,19;1839,33;5606,8;8487,31;5746,7;
2004-07-05;23770,62;NA;NA;3995,73;339,84;3534,4;2329,4;2003,31;2450,44;21 670,29;4843,77;11666,16;3688,18;6194,3;5810,99;12252,1;8060,3;10222,45;1476,39;18554,81;NA;843,61;756,72;979,93;21012;11541,71;213,42;1589,93;NA;560,1;655,87;1444,59;1862,75;5588,23;8486;5659,78;
2004-07-06;23635,11;10219,34;1963,43;3944,88;335,92;3551,5;2338,22;1987,44;2435,19;21 188,05;4928,59;11640,55;3660,68;6137,5;5766,09;12284,1;8022,8;10121,12;1478,03;18237,6;768,26;851,8;758,47;969,92;20916;11475,27;213,8;1590,95;NA;564,86;664,69;1450,5;1874,57;5549,89;8484,74;5733,57;
2004-07-07;23766,63;10240,29;1966,08;3930,58;334,79;3559,9;2335,74;1998,11;2451,76;21 171,23;4955,97;11756,32;3660,4;6120,4;5743,85;12320,3;8063,8;10042,02;1488,66;18296,68;771,66;855,08;761,88;969,95;20900;11384,86;210,54;1598,39;789,9;572,34;666,43;1438,4;1873,75;5541,38;8481,94;5727,78;
2004-07-08;23861,8;10171,56;1935,32;3934,48;335,56;3562,8;2326,07;2005,71;2443,89;20 887,39;4843,84;11599,97;3670,41;6088,2;5781,6;12119,8;8085;9975,12;1489,85;18076,87;759,74;851,77;743,64;985,54;20954;11322,23;210,91;1595,47;786,4;573,9;659,14;1439,78;1860,5;5578,74;8420,38;5713,39;
2004-07-09;23847,56;10213,22;1946,33;3924,49;335,94;3558,9;2331,36;2029,94;2456,26;;4945,48;11493,54;3668,48;6090,6;5801,87;12202,3;8047,5;10042,34;1496,76;18327,07;761,14;854,06;747,46;;21012;11423,53;211,7;1592,46;784,1;567,98;666,59;1430,65;1862,03;5548,15;8473,18;5777,72;
2004-07-12;23744,85;10238,22;1936,92;3893,24;333,53;3554;2332,15;2019,84;2447,27;21 532,23;4944,54;11504,81;3651,63;6088,2;5755,95;12191;8053,6;10090,42;1500,42;18368,44;757,58;851,13;746,27;986,54;20889;11582,28;210,47;1586,25;787;574,32;661,49;1397,15;1870,89;5532,68;8422,23;5758,74;
2004-07-13;23526,43;10247,59;1931,66;3903,88;333,8;3554,9;2333,95;2030,54;2469,11;21 676,63;4898,99;11629,29;3656,18;6109,4;5741,74;12078,3;8076,5;10033,9;1499,79;18492,99;756,58;851,82;750,95;950,56;20909;11608,62;211,01;1573,03;793,4;590,28;663;1399,46;1878,15;5531,31;8452,6;5685,57;
2004-07-14;23364,64;10208,8;1914,88;3898,84;332,72;3524,1;2332,02;2007,89;2465,14;21 672,67;4848,3;11578,47;3648,75;6071,8;5690,63;11932,8;8029,6;9843,02;1500,45;18635,15;744,32;845,02;736,57;972,36;20811;11356,65;210;1565,34;787,5;588,67;652,79;1403,76;1870,9;5548,25;8458,28;5623,65;
2004-07-15;23188,88;10163,16;1912,71;3847,19;328,63;3527,7;2334,56;2003,11;2451,44;22 064,66;4888,19;11531,82;3610,55;6043;5389,97;11939,4;7983,1;9875,57;1498,09;18966,24;745,34;838,6;732,74;962,51;20668;11409,14;210,65;1549,98;779,7;593,74;646,76;1421,54;1867,56;5477,9;8397,31;5542,8;
2004-07-16;23508,21;10139,78;1883,15;3845,93;328,77;3533,5;2358,05;2020,76;2453,74;22 447,13;4951,17;11535,11;3610,4;6073,9;5371,38;12059,2;8010,9;9923,92;1508,1;19157,29;756,1;842,65;739,39;961,61;20684;11436;210,64;1551,23;784,8;592,28;646,11;1456,13;1871,47;5461,18;8350,46;5502,14;
2004-07-19;23611,95;10094,06;1883,83;3812,63;326,68;3535,1;2361,83;2008,81;2432,54;22 102,43;4975,4;11482,27;3592,63;6063,5;5323,04;12167;7981,4;9921,16;1498,84;18944,98;754,27;843,15;750,4;953,66;20615;NA;208,4;1544,26;786,5;604,13;642,12;1457,54;1881,77;5429,72;8414,8;5489,1;
2004-07-20;23710,7;10149,07;1917,07;3837,6;328,06;3507,1;2352,63;2020,75;2444,85;22 361,24;4957,88;11518,84;3607,39;6045,6;5358,19;12123,6;7990;10025,13;1504,38;18881,31;756,67;838,64;737;989,36;20655;11258,37;208,23;1533;787,1;585,1;645,58;1447,94;1865,26;5498,22;8418,54;5325,68;
2004-07-21;23994,65;10046,13;1874,37;3877,48;331,37;3528,1;2348,86;2007,53;2461,09;21 810,32;4993,76;11641,22;3637,47;6074,4;5419,17;12395,1;8031,4;9987,06;1502,58;18779,76;761,24;840,88;753,32;981,91;20728;11433,86;209,6;1539,32;780,7;575,7;655,82;1448,04;1873,17;5561,73;8454,15;5409,13;
2004-07-22;23813,55;10050,33;1889,06;3801,05;324,97;3505,5;2316,54;1972,38;2422,85;21 585,72;5054,29;11493,84;3572,84;5998,2;5321,01;12320,2;7925,2;9987,33;1499,96;18628,69;761,52;839,37;742,63;979,22;20480;11285,04;207,86;1552,79;770,8;553,79;650,12;1407,44;1862,97;5476,91;8398,05;5387,96;
2004-07-23;23879,13;9962,22;1849,09;3797,33;324,68;3495,7;2322,39;1995,06;2415,52;21 591,09;5073,34;11484,67;3567,29;5991,1;5318,05;12353;7848,8;9907,67;1497,33;18904,28;766,37;838,2;737,51;975,42;20474;11187,33;208,17;1559,22;779,2;565,77;648,47;1407,4;1850,26;5482,03;8383,31;5373,85;
2004-07-26;23913,25;9961,92;1839,02;3752,59;320,72;3495,6;2311,53;1991,8;2406,23;21 214,33;5118,17;11602,43;3532,61;5927,9;5326,77;12319,8;7740,9;9921,4;1495,02;18645,38;761,8;838,49;736,21;953,13;20306;11159,55;207,35;1543,26;784,3;555,13;633,42;1387,67;1855,98;5444,02;8314,55;5331,71;
2004-07-27;23809,3;10085,14;1869,1;3814,08;324,72;3500,1;2353,25;2018,5;2438,02;21 737,00;5075,88;11607,64;3565,1;5948,4;5348,37;12301,3;7842,3;10119,96;1506,53;18774,62;759,28;836,15;738,51;939,92;20429;11031,54;207,24;1560,9;785,6;550,56;633,21;1384,13;1869,08;5501,93;8294,37;5398,61;
2004-07-28;23584,33;10117,07;1858,26;3807,21;324,32;3510,3;2356,92;2040,13;2440,1;22 168,28;5070,29;11522,25;3575,92;5963;5335,67;12320,3;7809,1;10090,56;1506,75;19018,63;760,2;838,64;744,42;949,15;20420;11204,37;208,58;1583,41;786,1;518,15;634,73;1388,81;1875,25;5514,68;8356,32;5383,57;
2004-07-29;23628,41;10129,24;1881,06;3889,68;330,71;3512,6;2351,67;2026,15;2478,11;22 227,78;5120,45;11596,25;3643,79;6014,9;5401,41;12183,1;7872,8;10060,29;1521,64;19111,36;760,97;833,5;730,61;954,93;20645;11116,84;211,33;1599,06;794,1;526,64;631,42;1407,33;1892,11;5553,39;8383,6;5349,66;
2004-07-30;23632,26;10139,71;1887,36;3895,61;329,91;3546,1;2319,3;2031,66;2465,13;22 336,87;5170,32;11680,65;3647,1;6023,5;5425,45;12238;7919,3;10116,39;1520,85;19380,86;756,98;833,98;735,34;966,1;20745;11325,78;212,01;1584,7;790,2;540,27;636,7;1386,2;1891,71;5547,22;8458,07;5420,57;
2004-08-02;23637,73;10179,16;1892,09;3862,71;325,87;3554,5;2309,24;2020,91;2470,75;22 448,01;5202,53;11559,24;3623,79;6017,7;5410,41;12201,4;7869;10173,9;1522,5;19698,12;749,46;827,49;719,59;962,41;20678;11222,24;213,13;1564,47;787,3;545,81;NA;1373,22;1887,41;5537,8;NA;5350,4;
2004-08-03;23786,52;10120,24;1859,42;3877,32;326,93;3565,3;2330,3;2030,56;2495,56;22 372,90;5194,63;11654,68;3650,8;6026,6;5449,82;12357,1;7894,2;10205,61;1521,73;19427,37;757,3;825,53;726,44;969,09;20748;11140,57;215,26;1562,03;794,3;545,52;630,81;1366,26;1911,8;5588,62;8464,14;5367,22;
2004-08-04;23835,26;10126,51;1855,06;3823,74;323,39;3555,5;2296,65;2027,64;2486,4;22 177,92;5169,07;11653,12;3607,58;5951,8;5413,51;12280,3;7812,3;10075,8;1522,05;19048,52;758,3;824,88;729,41;983,8;20571;11010,02;214,03;1572,91;795;547,1;619,19;1404,51;1903,85;5518,95;8362,96;5316,87;
2004-08-05;23981,22;9963,03;1821,63;3829,03;325,85;3546,2;2297,66;2031,76;2511,38;21 330,25;5252,78;11577,31;3622,98;5956,8;5425,19;12491,9;7836,5;10066,9;1526,58;19344,25;762,01;824,37;743,35;973,77;20484;11060,89;211,79;1577,8;800,9;548,2;618,9;1389,04;1935,7;5515,21;8267,88;5427,61;
2004-08-06;23736,3;9815,33;1776,89;3727,74;315,74;3538,9;2290,9;1995,35;2480,52;21 652,71;5196,99;11422,78;3528,64;5886,3;5291,36;12478,7;7681;9866,13;1524,4;19187,55;753,93;820,1;733,95;964,11;20151;10972,57;207,35;1576,85;790,5;539,05;610,94;1390,46;1922,75;5403,09;8176,68;5399,16;
2004-08-09;23503;9814,66;1774,64;3690,33;313,08;3519,5;2297,21;1978,53;2452,16;21 260,91;5233,21;11389,98;3497,3;5834,4;5247,65;12467,4;7633,6;9814,06;1532,39;19248,1;750,04;816,81;742,13;963,7;19965;10908,7;205,38;1578,21;786,4;550,46;607,47;1395,85;NA;5358,55;8183,44;5399,45;
2004-08-10;23551,06;9944,67;1808,7;3720,64;316,24;3509,2;2281,13;1992,61;2475,27;21 736,72;5252,05;11415,79;3533,06;5875;5299,1;12408;7654,7;9910,84;1532,27;19392,64;752,44;820,78;748,62;967,62;20071;10953,55;207,47;1579,26;793,4;544,48;606,94;1400,77;1901,41;5383,05;8231,26;5393,73;
2004-08-11;23244,96;9938,32;1782,42;3678,91;312,86;3520,1;2274,48;1989,98;2461,89;21 569,71;5175,16;11509,89;3502,95;5858,5;5275,25;12343,1;7607,7;9849,93;1538,33;18908,57;763,95;821,45;753,06;957,02;19889;11049,46;205,42;1592,4;785,4;537,05;595,6;1384,96;1896,19;5369,3;8168,24;5367,34;
2004-08-12;23324,91;9814,59;1752,49;3658,11;311,57;3495,7;2255,34;2006,29;2467,93;21 570,24;5139,77;11717,74;3494,23;5869,7;5228,94;12413,4;7624,2;9812,66;1542,92;18775,46;758,18;819,85;766,7;954,87;19853;11028,07;206,93;1594,48;782,5;539,01;NA;1368,2;1888,18;5355,99;8132,34;5368,02;
2004-08-13;23367,62;9825,35;1757,22;3646,99;310,68;3489,1;;2011,72;2453,52;21 401,26;5102,92;11686,43;3484,84;5857,3;5250,46;12359,8;7578,3;9790,62;1539,79;18825,98;755,92;815,62;776,02;934,03;19833;10757,2;208,39;1590,63;784,6;555,37;588,87;1368,45;1872,88;5309,76;8172,63;5389,93;
2004-08-16;23394,2;9954,55;1782,84;3699,11;314,37;3480,7;2245,53;2047;2471,98;21 763,76;5102,37;11874,08;3516,68;5881,6;5291,38;12219,8;NA;9899,52;1545,46;18832,15;751,95;809,12;773,85;;20008;10687,81;209,52;1594,83;790,5;558,64;596,98;1354,51;1877,6;5354,21;8241,49;5352,01;
2004-08-17;23623,21;9972,83;1795,25;3705,73;315,72;3495,4;2273,9;2031,34;2479,17;22 060,50;5102,94;11958,75;3533,13;5908,1;5358,25;12256,1;7670,7;9997,03;1563,9;19459,72;NA;808,51;771,03;938,03;20020;10725,97;211,11;1566,83;783,8;560,67;602,75;1360,2;1880,52;5378,41;8232,18;5342,49;
2004-08-18;23751,64;10083,15;1831,37;3726,5;316,69;3488,6;2255,69;2042,73;2477,17;22 778,77;5038,28;11927,7;3541,48;5916,1;5362,04;12228,5;7709,1;10080,55;1586,03;19268,05;754,25;809,56;773,19;952,78;20039;10774,26;210,11;1556,37;782,2;546,11;605,3;1358,22;1890,68;5325,17;8222,99;5427,75;
2004-08-19;23787,9;10040,82;1819,89;3722,99;317,29;3498,3;2257,54;1960,48;2491,19;22 934,83;5123,65;11970,68;3544,42;5956,3;5393,07;12396,7;7734,5;10099,61;1585,45;19187,8;753,69;810,15;788,53;944,7;20078;10903,53;211,59;1573,27;785,1;547,69;602,54;1340,45;1907,05;5351,92;8293,94;5602,99;
2004-08-20;23917,9;10110,14;1838,02;3712,61;316,5;3507,8;2227,33;1946,45;2490,56;23 195,63;5064,66;NA;3538,02;5959,2;5368,82;12376,9;7707,1;10143,43;1596,53;19286,34;750,47;808,47;787,64;937,26;20016;10889,14;212,87;1582,84;785;551,69;598,55;1341,74;1894,93;5344,15;8335,62;5622,86;
2004-08-23;23940,99;10073,05;1838,7;3772,14;321,72;3535,1;2243,01;1948,77;2512,74;22 852,13;5033,69;11978,53;3589,69;6016,6;5442,39;12431,8;7788,9;10169,19;1592,27;19363,67;749,37;808,61;787,65;936,47;20219;10960,97;214,55;1576,18;791,6;548,52;599,55;1325,41;1901,23;5394,31;8315,47;5660,97;
2004-08-24;24224,52;10098,63;1836,89;3771;321,55;3539,7;2257,88;1964,58;2510,6;22 870,14;5067,39;12061,47;3594,38;6036,7;5436,11;12646,5;7792,7;10222,68;1591,9;19663,58;738,87;804,89;792,34;940,02;20240;10985,33;213,85;1542,01;797,2;557,34;600,03;1344,63;1905,4;5380,19;8316,4;NA;
2004-08-25;23961,29;10181,74;1860,72;3788,88;322,08;3530,4;2282,26;1981,55;2530,03;23 058,41;5088,56;12003,75;3595,26;6036,3;5426,13;12793;7784,1;10237,89;1600,85;19558,01;731,72;807,56;803,97;942,03;20301;11130,02;214,1;1548,08;796,2;558,49;607,69;1339,78;1917,09;5374,85;8371,37;NA;
